global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
1,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.009802
2,inf,inf,0.013693,inf,inf,inf,inf,inf,inf,0.009802
3,inf,inf,0.013693,inf,inf,0.018198,inf,inf,inf,0.009802
4,inf,inf,0.013693,inf,inf,0.018198,inf,0.033090,inf,0.009802
5,inf,inf,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.009802
6,inf,0.014173,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.009802
7,0.001300,0.014173,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.009802
8,0.001300,0.014173,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.090960
9,0.001300,0.014173,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.120291
10,0.001300,0.007966,0.013693,inf,inf,0.018198,inf,0.033090,0.027742,0.120291
100,0.034820,0.007891,0.009547,0.116458,0.014881,0.009177,0.009333,0.017909,0.024287,0.054411
200,0.003731,0.002189,0.004386,0.082151,0.003558,0.003608,0.004676,0.006946,0.010701,0.007433
300,0.002200,0.001642,0.003323,0.041445,0.002599,0.002687,0.003039,0.003811,0.006673,0.006420
400,0.001549,0.001454,0.002831,0.041846,0.001932,0.001647,0.002037,0.003929,0.004793,0.004358
500,0.001185,0.001506,0.002495,0.030068,0.001539,0.001220,0.001516,0.003045,0.003093,0.003976
600,0.001080,0.001978,0.002768,0.011283,0.001403,0.001180,0.001294,0.004388,0.002692,0.002998
700,0.016371,0.005068,0.004062,0.016139,0.001686,0.001877,0.003713,0.003617,0.004194,0.006535
800,0.003507,0.002679,0.004090,0.029392,0.002763,0.002646,0.002738,0.005316,0.005436,0.013992
900,0.002241,0.001973,0.003270,0.009936,0.002131,0.001844,0.001765,0.003680,0.003251,0.005011
1000,0.001568,0.001580,0.002908,0.009729,0.001670,0.001410,0.001396,0.003320,0.002465,0.003531
1100,0.001358,0.001432,0.002673,0.008445,0.001454,0.001236,0.001207,0.002905,0.002388,0.002718
1200,0.001145,0.001443,0.002480,0.008042,0.001363,0.001159,0.001200,0.002816,0.002272,0.002420
1300,0.000910,0.001272,0.002405,0.008283,0.001287,0.001048,0.001069,0.002698,0.002061,0.002019
1400,0.000937,0.001315,0.002362,0.008006,0.001298,0.001030,0.001093,0.002648,0.001975,0.002126
1500,0.000877,0.001305,0.002339,0.007517,0.001216,0.000987,0.001016,0.002698,0.002050,0.001950
1600,0.000795,0.001254,0.002348,0.007283,0.001176,0.000929,0.000951,0.002590,0.002033,0.001673
1700,0.000816,0.001269,0.002320,0.007746,0.001141,0.000957,0.000937,0.002523,0.002008,0.001618
1800,0.000801,0.001261,0.002208,0.007154,0.001155,0.000963,0.000972,0.002534,0.001932,0.001609
1900,0.000761,0.001177,0.002215,0.007742,0.001082,0.000911,0.000953,0.002546,0.001974,0.001683
2000,0.000733,0.001199,0.002260,0.008086,0.001082,0.000892,0.000942,0.002487,0.001942,0.001542
2100,0.000712,0.001216,0.002162,0.007734,0.001144,0.000936,0.000941,0.002566,0.001925,0.001448
2200,0.000721,0.001285,0.002195,0.006891,0.001078,0.000874,0.000899,0.002433,0.001878,0.001473
2300,0.000745,0.001242,0.002210,0.007674,0.001067,0.000894,0.000875,0.002422,0.001876,0.001347
2400,0.000708,0.001270,0.002182,0.006754,0.001086,0.000922,0.000945,0.002428,0.001943,0.001226
2500,0.000702,0.001329,0.002244,0.007402,0.001058,0.000879,0.000909,0.002463,0.001895,0.001178
2600,0.000718,0.001187,0.002163,0.007207,0.001077,0.000906,0.000881,0.002442,0.001908,0.001124
2700,0.000692,0.001197,0.002212,0.007470,0.001082,0.000863,0.000894,0.002373,0.001787,0.001059
2800,0.000686,0.001227,0.002190,0.007864,0.001059,0.000866,0.000932,0.002424,0.001885,0.001098
2900,0.000686,0.001136,0.002226,0.006984,0.001040,0.000878,0.000887,0.002508,0.001871,0.001048
3000,0.000625,0.001156,0.002119,0.007213,0.001025,0.000865,0.000883,0.002379,0.001837,0.001013
3100,0.000664,0.001161,0.002089,0.006976,0.001017,0.000833,0.000880,0.002388,0.001811,0.000976
3200,0.000657,0.001261,0.002117,0.007475,0.001003,0.000856,0.000852,0.002360,0.001850,0.000965
3300,0.000623,0.001179,0.002141,0.006544,0.001033,0.000853,0.000868,0.002425,0.001771,0.000993
3400,0.000632,0.001137,0.002111,0.006776,0.001024,0.000863,0.000852,0.002403,0.001809,0.000911
3500,0.000651,0.001233,0.002072,0.006997,0.001013,0.000846,0.000879,0.002365,0.001804,0.000919
3600,0.000665,0.001147,0.002201,0.007636,0.001002,0.000814,0.000859,0.002393,0.001807,0.000886
3700,0.000620,0.001352,0.002097,0.007288,0.000994,0.000818,0.000842,0.002402,0.001766,0.000865
3800,0.000648,0.001357,0.002075,0.006944,0.000996,0.000838,0.000868,0.002360,0.001768,0.000877
3900,0.000673,0.001213,0.002119,0.007224,0.000986,0.000865,0.000856,0.002399,0.001764,0.000877
4000,0.000640,0.001228,0.002134,0.007639,0.000994,0.000841,0.000855,0.002424,0.001829,0.000923
