global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
293100,0.000549,0.000950,0.001850,0.006480,0.000783,0.000762,0.000765,0.002244,0.001533,0.001394
293200,0.000510,0.000997,0.001817,0.006904,0.000788,0.000741,0.000747,0.002242,0.001484,0.001393
293300,0.000540,0.001016,0.001845,0.006370,0.000772,0.000742,0.000765,0.002233,0.001487,0.001330
293400,0.000547,0.001013,0.001832,0.006400,0.000777,0.000735,0.000744,0.002217,0.001514,0.001275
293500,0.000521,0.001048,0.001855,0.006688,0.000795,0.000769,0.000781,0.002218,0.001501,0.001425
293600,0.000532,0.001050,0.001846,0.006671,0.000777,0.000768,0.000734,0.002241,0.001473,0.001382
293700,0.000530,0.001022,0.001866,0.006911,0.000788,0.000743,0.000759,0.002236,0.001575,0.001470
293800,0.000529,0.000990,0.001852,0.006691,0.000770,0.000728,0.000764,0.002242,0.001510,0.001437
293900,0.000524,0.001040,0.001862,0.006690,0.000793,0.000739,0.000743,0.002255,0.001468,0.001405
294000,0.000522,0.001034,0.001841,0.006143,0.000772,0.000736,0.000743,0.002217,0.001543,0.001343
294100,0.000531,0.001004,0.001834,0.006364,0.000788,0.000751,0.000733,0.002258,0.001537,0.001352
294200,0.000517,0.000991,0.001840,0.006984,0.000774,0.000738,0.000759,0.002254,0.001524,0.001421
294300,0.000536,0.000953,0.001834,0.007105,0.000778,0.000721,0.000773,0.002250,0.001489,0.001376
294400,0.000532,0.000998,0.001819,0.006262,0.000763,0.000755,0.000756,0.002238,0.001485,0.001384
294500,0.000528,0.001008,0.001831,0.006780,0.000766,0.000769,0.000735,0.002279,0.001507,0.001472
294600,0.000539,0.001057,0.001820,0.007112,0.000779,0.000743,0.000754,0.002228,0.001483,0.001388
294700,0.000524,0.001052,0.001841,0.007326,0.000770,0.000737,0.000758,0.002224,0.001506,0.001260
294800,0.000542,0.001011,0.001830,0.006781,0.000783,0.000752,0.000736,0.002252,0.001489,0.001354
294900,0.000548,0.001038,0.001843,0.006588,0.000779,0.000726,0.000758,0.002245,0.001503,0.001291
295000,0.000529,0.001029,0.001863,0.006041,0.000761,0.000739,0.000772,0.002259,0.001493,0.001330
295100,0.000541,0.001014,0.001828,0.006350,0.000770,0.000760,0.000742,0.002249,0.001473,0.001468
295200,0.000514,0.000970,0.001840,0.005830,0.000796,0.000748,0.000759,0.002223,0.001492,0.001344
295300,0.000536,0.001032,0.001843,0.006789,0.000785,0.000765,0.000755,0.002234,0.001545,0.001401
295400,0.000532,0.001010,0.001858,0.006782,0.000754,0.000740,0.000757,0.002232,0.001512,0.001339
295500,0.000522,0.001010,0.001872,0.007241,0.000795,0.000746,0.000750,0.002222,0.001519,0.001426
295600,0.000513,0.000968,0.001834,0.006164,0.000770,0.000736,0.000752,0.002253,0.001523,0.001412
295700,0.000516,0.001064,0.001828,0.006759,0.000761,0.000748,0.000732,0.002228,0.001535,0.001475
295800,0.000573,0.001111,0.001860,0.008466,0.000789,0.000768,0.000733,0.002246,0.001553,0.001394
295900,0.000540,0.001098,0.001845,0.008132,0.000776,0.000753,0.000776,0.002264,0.001487,0.001380
296000,0.000551,0.001046,0.001819,0.007364,0.000784,0.000763,0.000772,0.002248,0.001496,0.001454
296100,0.000556,0.001037,0.001856,0.007737,0.000796,0.000751,0.000772,0.002238,0.001496,0.001395
296200,0.000514,0.001017,0.001859,0.007024,0.000798,0.000746,0.000763,0.002264,0.001490,0.001260
296300,0.000553,0.001061,0.001832,0.007323,0.000769,0.000743,0.000754,0.002236,0.001482,0.001363
296400,0.000558,0.000994,0.001833,0.006607,0.000784,0.000747,0.000755,0.002261,0.001505,0.001519
296500,0.000540,0.001027,0.001828,0.007478,0.000758,0.000761,0.000741,0.002246,0.001490,0.001426
296600,0.000534,0.001036,0.001865,0.006848,0.000775,0.000727,0.000770,0.002224,0.001532,0.001410
296700,0.000532,0.000985,0.001865,0.007437,0.000791,0.000726,0.000741,0.002227,0.001507,0.001387
296800,0.000529,0.001067,0.001817,0.006604,0.000781,0.000724,0.000742,0.002245,0.001513,0.001550
296900,0.000531,0.001040,0.001857,0.007005,0.000763,0.000737,0.000762,0.002244,0.001535,0.001355
297000,0.000521,0.001004,0.001865,0.007296,0.000772,0.000721,0.000754,0.002259,0.001465,0.001391
297100,0.000529,0.001038,0.001826,0.007225,0.000768,0.000736,0.000746,0.002229,0.001517,0.001364
297200,0.000518,0.001065,0.001842,0.006793,0.000803,0.000743,0.000763,0.002230,0.001473,0.001442
297300,0.000530,0.000963,0.001832,0.006379,0.000785,0.000744,0.000739,0.002238,0.001513,0.001358
297400,0.000527,0.001070,0.001877,0.006784,0.000772,0.000732,0.000761,0.002234,0.001492,0.001419
297500,0.000533,0.001014,0.001835,0.006146,0.000790,0.000747,0.000765,0.002241,0.001512,0.001614
297600,0.000526,0.000997,0.001847,0.007538,0.000769,0.000763,0.000764,0.002275,0.001487,0.001395
297700,0.000522,0.001051,0.001847,0.005959,0.000784,0.000726,0.000753,0.002245,0.001518,0.001483
297800,0.000554,0.000997,0.001826,0.007005,0.000798,0.000723,0.000742,0.002222,0.001511,0.001369
297900,0.000523,0.001027,0.001845,0.006990,0.000770,0.000775,0.000742,0.002270,0.001490,0.001360
298000,0.000530,0.001035,0.001850,0.006367,0.000777,0.000751,0.000750,0.002247,0.001507,0.001380
298100,0.000525,0.000928,0.001843,0.006684,0.000800,0.000745,0.000747,0.002238,0.001490,0.001254
298200,0.000539,0.001022,0.001853,0.006717,0.000768,0.000777,0.000760,0.002216,0.001517,0.001326
298300,0.000523,0.000981,0.001826,0.006583,0.000783,0.000733,0.000739,0.002247,0.001479,0.001418
298400,0.000505,0.001062,0.001837,0.006578,0.000772,0.000741,0.000777,0.002257,0.001523,0.001294
298500,0.000512,0.001031,0.001857,0.007015,0.000785,0.000749,0.000766,0.002257,0.001494,0.001382
298600,0.000537,0.001013,0.001845,0.006495,0.000767,0.000746,0.000731,0.002246,0.001475,0.001443
298700,0.000531,0.001059,0.001858,0.006899,0.000780,0.000748,0.000737,0.002224,0.001492,0.001478
298800,0.000551,0.001030,0.001845,0.007191,0.000766,0.000732,0.000756,0.002274,0.001516,0.001316
298900,0.000522,0.000988,0.001854,0.007429,0.000765,0.000741,0.000757,0.002231,0.001544,0.001363
299000,0.000513,0.001036,0.001860,0.007738,0.000769,0.000760,0.000734,0.002211,0.001484,0.001465
299100,0.000523,0.001040,0.001852,0.006677,0.000770,0.000742,0.000740,0.002234,0.001491,0.001438
299200,0.000517,0.001027,0.001822,0.006795,0.000785,0.000743,0.000747,0.002201,0.001525,0.001346
299300,0.000526,0.001031,0.001810,0.006693,0.000791,0.000727,0.000745,0.002282,0.001461,0.001395
299400,0.000552,0.000968,0.001847,0.006585,0.000798,0.000747,0.000751,0.002245,0.001509,0.001540
299500,0.000508,0.001028,0.001874,0.006139,0.000783,0.000748,0.000774,0.002228,0.001478,0.001263
299600,0.000545,0.000999,0.001857,0.006999,0.000778,0.000746,0.000739,0.002238,0.001513,0.001315
299700,0.000531,0.001060,0.001810,0.006557,0.000791,0.000747,0.000744,0.002221,0.001557,0.001370
299800,0.000537,0.001004,0.001819,0.006896,0.000775,0.000752,0.000758,0.002237,0.001476,0.001431
299900,0.000527,0.000961,0.001857,0.006569,0.000771,0.000737,0.000749,0.002240,0.001534,0.001292
300000,0.000533,0.001037,0.001892,0.006887,0.000792,0.000739,0.000768,0.002201,0.001489,0.001534
300100,0.000540,0.001016,0.001850,0.006881,0.000777,0.000769,0.000752,0.002211,0.001545,0.001408
300200,0.000516,0.001033,0.001845,0.006468,0.000792,0.000759,0.000761,0.002244,0.001474,0.001372
300300,0.000539,0.001048,0.001819,0.006680,0.000789,0.000740,0.000775,0.002265,0.001478,0.001483
300400,0.000519,0.001040,0.001836,0.006478,0.000779,0.000748,0.000742,0.002241,0.001519,0.001329
300500,0.000540,0.001005,0.001857,0.007096,0.000785,0.000734,0.000750,0.002229,0.001469,0.001387
300600,0.000528,0.000999,0.001871,0.007090,0.000785,0.000730,0.000759,0.002254,0.001561,0.001402
300700,0.000538,0.000952,0.001814,0.006172,0.000779,0.000742,0.000747,0.002250,0.001500,0.001397
300800,0.000541,0.001069,0.001834,0.006369,0.000770,0.000749,0.000764,0.002235,0.001496,0.001388
300900,0.000538,0.001060,0.001854,0.005736,0.000780,0.000736,0.000759,0.002240,0.001530,0.001332
301000,0.000534,0.001003,0.001829,0.007101,0.000774,0.000748,0.000746,0.002227,0.001526,0.001494
301100,0.000531,0.000994,0.001863,0.006666,0.000771,0.000742,0.000742,0.002252,0.001557,0.001440
301200,0.000555,0.001077,0.001833,0.006771,0.000801,0.000733,0.000768,0.002256,0.001520,0.001339
301300,0.000525,0.001074,0.001852,0.006700,0.000779,0.000763,0.000755,0.002236,0.001484,0.001458
301400,0.000526,0.001025,0.001856,0.006668,0.000770,0.000739,0.000747,0.002243,0.001493,0.001426
301500,0.000535,0.000999,0.001826,0.006897,0.000784,0.000744,0.000748,0.002242,0.001495,0.001361
301600,0.000535,0.001055,0.001858,0.006364,0.000788,0.000743,0.000767,0.002230,0.001528,0.001466
301700,0.000537,0.001058,0.001831,0.006887,0.000788,0.000758,0.000752,0.002245,0.001485,0.001437
301800,0.000535,0.001006,0.001863,0.007024,0.000779,0.000761,0.000749,0.002242,0.001542,0.001481
301900,0.000506,0.000969,0.001835,0.006886,0.000771,0.000737,0.000754,0.002230,0.001543,0.001360
302000,0.000547,0.000983,0.001833,0.006254,0.000764,0.000730,0.000774,0.002263,0.001531,0.001344
302100,0.000538,0.001022,0.001822,0.007740,0.000774,0.000731,0.000739,0.002223,0.001505,0.001444
302200,0.000547,0.001041,0.001834,0.006661,0.000803,0.000754,0.000765,0.002231,0.001532,0.001432
302300,0.000539,0.001006,0.001850,0.006938,0.000795,0.000737,0.000759,0.002257,0.001472,0.001359
302400,0.000532,0.001038,0.001840,0.006572,0.000777,0.000743,0.000751,0.002237,0.001506,0.001690
302500,0.000526,0.001017,0.001841,0.006686,0.000772,0.000755,0.000746,0.002238,0.001501,0.001453
302600,0.000535,0.001004,0.001923,0.007034,0.000784,0.000738,0.000748,0.002229,0.001501,0.001488
302700,0.000518,0.001134,0.001848,0.008178,0.000791,0.000743,0.000757,0.002264,0.001507,0.001367
302800,0.000520,0.001106,0.001841,0.006681,0.000800,0.000742,0.000730,0.002225,0.001524,0.001452
302900,0.000521,0.001039,0.001860,0.007317,0.000786,0.000753,0.000748,0.002251,0.001470,0.001389
303000,0.000523,0.001104,0.001827,0.006065,0.000789,0.000743,0.000777,0.002234,0.001494,0.001428
303100,0.000524,0.000995,0.001847,0.007331,0.000781,0.000760,0.000766,0.002234,0.001566,0.001305
303200,0.000542,0.001070,0.001828,0.007439,0.000784,0.000762,0.000749,0.002220,0.001470,0.001372
303300,0.000530,0.001058,0.001864,0.006603,0.000766,0.000731,0.000759,0.002233,0.001532,0.001399
303400,0.000525,0.001006,0.001829,0.006154,0.000767,0.000717,0.000751,0.002247,0.001495,0.001341
303500,0.000537,0.000929,0.001826,0.006794,0.000769,0.000757,0.000762,0.002234,0.001514,0.001365
303600,0.000529,0.001069,0.001850,0.007316,0.000777,0.000741,0.000745,0.002232,0.001491,0.001504
303700,0.000535,0.000978,0.001830,0.007105,0.000756,0.000754,0.000743,0.002240,0.001496,0.001302
303800,0.000535,0.000965,0.001820,0.006782,0.000775,0.000757,0.000765,0.002234,0.001510,0.001327
303900,0.000516,0.001059,0.001874,0.006584,0.000783,0.000745,0.000763,0.002229,0.001538,0.001327
304000,0.000529,0.000998,0.001838,0.006974,0.000774,0.000744,0.000751,0.002227,0.001571,0.001331
304100,0.000546,0.001048,0.001831,0.007085,0.000787,0.000752,0.000744,0.002226,0.001501,0.001263
304200,0.000527,0.001014,0.001824,0.007088,0.000779,0.000751,0.000761,0.002232,0.001492,0.001480
304300,0.000534,0.001111,0.001888,0.006694,0.000775,0.000742,0.000760,0.002222,0.001506,0.001470
304400,0.000535,0.001013,0.001859,0.007422,0.000762,0.000749,0.000788,0.002220,0.001478,0.001331
304500,0.000524,0.000983,0.001847,0.006775,0.000760,0.000761,0.000721,0.002226,0.001507,0.001369
304600,0.000529,0.001123,0.001843,0.006897,0.000769,0.000742,0.000743,0.002225,0.001490,0.001441
304700,0.000535,0.001031,0.001844,0.007219,0.000793,0.000745,0.000747,0.002240,0.001538,0.001421
304800,0.000511,0.001049,0.001825,0.006059,0.000768,0.000740,0.000738,0.002227,0.001507,0.001341
304900,0.000522,0.000958,0.001804,0.005969,0.000784,0.000731,0.000747,0.002237,0.001497,0.001486
305000,0.000532,0.001001,0.001892,0.006789,0.000763,0.000726,0.000744,0.002229,0.001529,0.001314
305100,0.000515,0.001068,0.001884,0.007194,0.000780,0.000745,0.000750,0.002238,0.001538,0.001399
305200,0.000514,0.001072,0.001848,0.006763,0.000774,0.000751,0.000764,0.002231,0.001548,0.001360
305300,0.000533,0.001046,0.001832,0.006716,0.000780,0.000738,0.000757,0.002218,0.001507,0.001303
305400,0.000536,0.001022,0.001871,0.006694,0.000762,0.000733,0.000761,0.002242,0.001518,0.001488
305500,0.000538,0.000986,0.001890,0.006253,0.000778,0.000750,0.000744,0.002225,0.001512,0.001481
305600,0.000519,0.001001,0.001826,0.007312,0.000798,0.000769,0.000739,0.002255,0.001453,0.001515
305700,0.000540,0.001044,0.001848,0.006899,0.000792,0.000743,0.000776,0.002221,0.001540,0.001347
305800,0.000534,0.001054,0.001855,0.006073,0.000799,0.000753,0.000759,0.002247,0.001519,0.001399
305900,0.000546,0.000993,0.001850,0.006876,0.000789,0.000760,0.000742,0.002240,0.001496,0.001312
306000,0.000548,0.000984,0.001870,0.006344,0.000784,0.000744,0.000748,0.002245,0.001525,0.001324
306100,0.000528,0.001091,0.001820,0.006887,0.000778,0.000752,0.000735,0.002243,0.001512,0.001362
306200,0.000526,0.001034,0.001833,0.006768,0.000776,0.000741,0.000746,0.002245,0.001538,0.001465
306300,0.000533,0.001045,0.001827,0.007227,0.000767,0.000752,0.000782,0.002243,0.001473,0.001402
306400,0.000515,0.000968,0.001854,0.007017,0.000786,0.000739,0.000755,0.002247,0.001539,0.001371
306500,0.000539,0.000982,0.001840,0.006683,0.000790,0.000729,0.000746,0.002234,0.001472,0.001511
306600,0.000534,0.001033,0.001837,0.006354,0.000776,0.000736,0.000741,0.002222,0.001515,0.001389
306700,0.000550,0.001034,0.001868,0.006929,0.000775,0.000737,0.000766,0.002255,0.001508,0.001314
306800,0.000530,0.001033,0.001862,0.006887,0.000789,0.000751,0.000757,0.002229,0.001483,0.001331
306900,0.000516,0.000964,0.001840,0.006284,0.000785,0.000737,0.000729,0.002193,0.001483,0.001451
307000,0.000543,0.000989,0.001840,0.006170,0.000761,0.000754,0.000760,0.002214,0.001513,0.001508
307100,0.000544,0.000991,0.001869,0.006478,0.000775,0.000742,0.000747,0.002216,0.001503,0.001419
307200,0.000513,0.001148,0.001784,0.007198,0.000761,0.000760,0.000750,0.002248,0.001493,0.001241
307300,0.000528,0.001053,0.001880,0.006077,0.000765,0.000759,0.000757,0.002231,0.001506,0.001467
307400,0.000508,0.001050,0.001832,0.006819,0.000755,0.000721,0.000759,0.002251,0.001490,0.001407
307500,0.000535,0.001030,0.001815,0.007202,0.000772,0.000751,0.000753,0.002254,0.001524,0.001303
307600,0.000547,0.001064,0.001872,0.007128,0.000765,0.000749,0.000758,0.002252,0.001487,0.001288
307700,0.000522,0.000961,0.001864,0.006887,0.000774,0.000752,0.000741,0.002230,0.001492,0.001291
307800,0.000544,0.000955,0.001846,0.006682,0.000792,0.000756,0.000730,0.002218,0.001481,0.001412
307900,0.000541,0.001010,0.001866,0.006464,0.000787,0.000759,0.000759,0.002228,0.001493,0.001456
308000,0.000549,0.001000,0.001848,0.006582,0.000786,0.000743,0.000759,0.002217,0.001469,0.001352
308100,0.000527,0.000978,0.001851,0.006560,0.000776,0.000741,0.000776,0.002252,0.001509,0.001265
308200,0.000538,0.001001,0.001882,0.006491,0.000781,0.000739,0.000770,0.002232,0.001537,0.001279
308300,0.000521,0.001038,0.001835,0.006793,0.000786,0.000752,0.000748,0.002251,0.001492,0.001445
308400,0.000523,0.001013,0.001837,0.006379,0.000780,0.000728,0.000755,0.002259,0.001506,0.001364
308500,0.000517,0.001006,0.001839,0.007125,0.000773,0.000752,0.000765,0.002230,0.001538,0.001480
308600,0.000535,0.001015,0.001851,0.006913,0.000770,0.000740,0.000766,0.002246,0.001542,0.001345
308700,0.000523,0.001032,0.001850,0.006765,0.000777,0.000754,0.000736,0.002244,0.001518,0.001391
308800,0.000548,0.001077,0.001842,0.006876,0.000761,0.000734,0.000754,0.002247,0.001538,0.001286
308900,0.000553,0.001096,0.001861,0.006982,0.000843,0.000835,0.000752,0.002244,0.001499,0.001296
309000,0.000553,0.000988,0.001850,0.006788,0.000833,0.000763,0.000756,0.002225,0.001586,0.001394
309100,0.000509,0.000964,0.001833,0.006889,0.000817,0.000748,0.000753,0.002218,0.001442,0.001378
309200,0.000547,0.000983,0.001865,0.006171,0.000780,0.000747,0.000737,0.002249,0.001497,0.001505
309300,0.000540,0.001000,0.001835,0.006883,0.000782,0.000741,0.000783,0.002229,0.001514,0.001527
309400,0.000522,0.001039,0.001853,0.007560,0.000779,0.000753,0.000762,0.002245,0.001502,0.001356
309500,0.000540,0.001042,0.001827,0.006762,0.000776,0.000731,0.000754,0.002260,0.001472,0.001449
309600,0.000532,0.000995,0.001850,0.006571,0.000791,0.000748,0.000733,0.002227,0.001496,0.001441
309700,0.000536,0.001005,0.001859,0.006562,0.000784,0.000740,0.000775,0.002223,0.001544,0.001453
309800,0.000524,0.001047,0.001834,0.006909,0.000788,0.000745,0.000744,0.002257,0.001496,0.001380
309900,0.000539,0.001086,0.001842,0.006241,0.000775,0.000744,0.000751,0.002240,0.001529,0.001347
310000,0.000532,0.001019,0.001858,0.007314,0.000784,0.000738,0.000743,0.002253,0.001543,0.001422
310100,0.000535,0.001013,0.001885,0.006791,0.000785,0.000753,0.000762,0.002238,0.001509,0.001440
310200,0.000535,0.000979,0.001812,0.006464,0.000776,0.000758,0.000752,0.002216,0.001471,0.001431
310300,0.000505,0.001012,0.001858,0.006054,0.000768,0.000733,0.000741,0.002222,0.001495,0.001282
310400,0.000532,0.001034,0.001855,0.006758,0.000771,0.000763,0.000732,0.002240,0.001504,0.001380
310500,0.000529,0.001029,0.001837,0.006906,0.000765,0.000738,0.000744,0.002240,0.001534,0.001327
310600,0.000515,0.001031,0.001826,0.006802,0.000788,0.000737,0.000773,0.002223,0.001497,0.001410
310700,0.000525,0.001017,0.001869,0.007325,0.000758,0.000758,0.000757,0.002228,0.001505,0.001366
310800,0.000539,0.001108,0.001844,0.006173,0.000767,0.000753,0.000751,0.002264,0.001501,0.001435
310900,0.000519,0.001000,0.001850,0.006479,0.000786,0.000736,0.000773,0.002233,0.001533,0.001438
311000,0.000517,0.000985,0.001850,0.006592,0.000775,0.000752,0.000748,0.002260,0.001512,0.001448
311100,0.000527,0.000974,0.001849,0.006567,0.000794,0.000748,0.000745,0.002247,0.001522,0.001326
311200,0.000528,0.001008,0.001840,0.006779,0.000768,0.000747,0.000753,0.002240,0.001549,0.001560
311300,0.000562,0.001024,0.001894,0.009813,0.000781,0.000762,0.000766,0.002257,0.001513,0.001354
311400,0.000554,0.001029,0.001842,0.006722,0.000776,0.000743,0.000753,0.002224,0.001545,0.001331
311500,0.000543,0.001023,0.001885,0.006287,0.000784,0.000750,0.000766,0.002246,0.001522,0.001363
311600,0.000545,0.001048,0.001841,0.007163,0.000787,0.000759,0.000745,0.002236,0.001513,0.001376
311700,0.000536,0.001061,0.001867,0.007188,0.000778,0.000728,0.000757,0.002242,0.001462,0.001425
311800,0.000518,0.001001,0.001878,0.006620,0.000783,0.000761,0.000764,0.002214,0.001482,0.001512
311900,0.000529,0.000989,0.001857,0.006805,0.000767,0.000737,0.000741,0.002226,0.001481,0.001400
312000,0.000537,0.001045,0.001820,0.006818,0.000776,0.000764,0.000756,0.002246,0.001507,0.001372
312100,0.000527,0.000979,0.001825,0.006399,0.000785,0.000725,0.000759,0.002205,0.001497,0.001400
312200,0.000536,0.001022,0.001817,0.006798,0.000779,0.000738,0.000758,0.002250,0.001530,0.001511
312300,0.000533,0.001055,0.001835,0.006803,0.000784,0.000731,0.000732,0.002208,0.001467,0.001483
312400,0.000533,0.001002,0.001854,0.007437,0.000790,0.000743,0.000735,0.002231,0.001526,0.001415
312500,0.000501,0.001005,0.001852,0.006381,0.000763,0.000728,0.000773,0.002199,0.001512,0.001442
312600,0.000524,0.001020,0.001854,0.006912,0.000762,0.000739,0.000746,0.002225,0.001500,0.001209
312700,0.000532,0.001014,0.001842,0.007336,0.000781,0.000748,0.000744,0.002253,0.001527,0.001404
312800,0.000531,0.001024,0.001870,0.006370,0.000770,0.000740,0.000746,0.002235,0.001525,0.001387
312900,0.000539,0.001011,0.001838,0.007527,0.000777,0.000755,0.000770,0.002253,0.001527,0.001330
313000,0.000499,0.000977,0.001820,0.006465,0.000797,0.000744,0.000724,0.002249,0.001495,0.001442
313100,0.000533,0.000936,0.001868,0.006471,0.000764,0.000731,0.000751,0.002253,0.001517,0.001429
313200,0.000535,0.000959,0.001853,0.006893,0.000769,0.000723,0.000767,0.002211,0.001499,0.001449
313300,0.000533,0.000986,0.001827,0.007022,0.000782,0.000757,0.000745,0.002255,0.001494,0.001404
313400,0.000508,0.000974,0.001824,0.006688,0.000776,0.000755,0.000753,0.002254,0.001492,0.001533
313500,0.000513,0.001083,0.001839,0.006583,0.000783,0.000730,0.000735,0.002212,0.001498,0.001381
313600,0.000532,0.001012,0.001830,0.006549,0.000782,0.000735,0.000759,0.002215,0.001519,0.001297
313700,0.000516,0.000996,0.001842,0.006577,0.000782,0.000737,0.000750,0.002236,0.001545,0.001311
313800,0.000514,0.000967,0.001867,0.006581,0.000771,0.000749,0.000761,0.002246,0.001560,0.001552
313900,0.000542,0.001034,0.001864,0.007012,0.000769,0.000749,0.000760,0.002239,0.001481,0.001373
314000,0.000533,0.000972,0.001844,0.006069,0.000796,0.000741,0.000750,0.002250,0.001510,0.001355
314100,0.000540,0.001014,0.001860,0.006712,0.000777,0.000743,0.000752,0.002233,0.001516,0.001509
314200,0.000528,0.001019,0.001855,0.006583,0.000776,0.000776,0.000762,0.002242,0.001514,0.001437
314300,0.000531,0.000953,0.001834,0.006773,0.000766,0.000751,0.000737,0.002245,0.001500,0.001270
314400,0.000519,0.001042,0.001847,0.006888,0.000791,0.000737,0.000765,0.002253,0.001514,0.001413
314500,0.000524,0.000993,0.001812,0.007099,0.000780,0.000733,0.000744,0.002225,0.001510,0.001312
314600,0.000545,0.000984,0.001851,0.006894,0.000774,0.000755,0.000738,0.002216,0.001531,0.001384
314700,0.000525,0.000999,0.001848,0.007018,0.000770,0.000750,0.000757,0.002234,0.001526,0.001355
314800,0.000519,0.001082,0.001826,0.006921,0.000791,0.000738,0.000746,0.002223,0.001515,0.001372
314900,0.000540,0.001002,0.001828,0.007000,0.000785,0.000741,0.000732,0.002242,0.001503,0.001457
315000,0.000525,0.001017,0.001845,0.006580,0.000789,0.000741,0.000753,0.002214,0.001464,0.001385
315100,0.000528,0.001058,0.001847,0.007120,0.000789,0.000738,0.000744,0.002233,0.001457,0.001327
315200,0.000530,0.001038,0.001850,0.006466,0.000775,0.000744,0.000751,0.002204,0.001514,0.001489
315300,0.000528,0.001043,0.001821,0.006062,0.000787,0.000746,0.000744,0.002262,0.001450,0.001539
315400,0.000511,0.001023,0.001817,0.007112,0.000777,0.000759,0.000752,0.002212,0.001510,0.001309
315500,0.000523,0.000978,0.001816,0.006787,0.000778,0.000745,0.000762,0.002253,0.001510,0.001382
315600,0.000549,0.000965,0.001855,0.006808,0.000795,0.000746,0.000756,0.002229,0.001508,0.001429
315700,0.000542,0.000963,0.001810,0.006896,0.000781,0.000754,0.000750,0.002231,0.001533,0.001438
315800,0.000538,0.001079,0.001854,0.006473,0.000780,0.000749,0.000745,0.002234,0.001520,0.001284
315900,0.000526,0.001017,0.001848,0.006370,0.000787,0.000748,0.000748,0.002238,0.001502,0.001350
316000,0.000515,0.001101,0.001851,0.006490,0.000778,0.000758,0.000754,0.002238,0.001515,0.001330
316100,0.000525,0.001034,0.001869,0.007205,0.000786,0.000722,0.000732,0.002239,0.001475,0.001423
316200,0.000525,0.001014,0.001886,0.006371,0.000775,0.000757,0.000755,0.002244,0.001478,0.001315
316300,0.000524,0.001112,0.001812,0.006907,0.000782,0.000760,0.000771,0.002231,0.001515,0.001337
316400,0.000529,0.001045,0.001838,0.006996,0.000798,0.000742,0.000759,0.002237,0.001489,0.001386
316500,0.000530,0.000975,0.001841,0.006814,0.000766,0.000762,0.000768,0.002195,0.001545,0.001341
316600,0.000546,0.000975,0.001822,0.007195,0.000778,0.000734,0.000775,0.002237,0.001529,0.001329
316700,0.000515,0.001034,0.001839,0.006907,0.000786,0.000736,0.000762,0.002232,0.001513,0.001264
316800,0.000539,0.001099,0.001865,0.007109,0.000787,0.000728,0.000762,0.002238,0.001498,0.001450
316900,0.000507,0.001002,0.001847,0.006274,0.000774,0.000749,0.000735,0.002244,0.001502,0.001440
317000,0.000507,0.001090,0.001870,0.007513,0.000766,0.000739,0.000739,0.002242,0.001495,0.001397
317100,0.000524,0.001027,0.001833,0.007096,0.000775,0.000734,0.000755,0.002251,0.001490,0.001506
317200,0.000523,0.000951,0.001866,0.005865,0.000781,0.000772,0.000755,0.002238,0.001503,0.001443
317300,0.000540,0.001013,0.001837,0.007316,0.000782,0.000748,0.000757,0.002233,0.001478,0.001320
317400,0.000522,0.001058,0.001832,0.006562,0.000773,0.000751,0.000759,0.002250,0.001488,0.001462
317500,0.000537,0.001104,0.001854,0.013999,0.000809,0.000745,0.000769,0.002244,0.001543,0.001332
317600,0.000547,0.001072,0.001863,0.006860,0.000804,0.000752,0.000768,0.002254,0.001564,0.001314
317700,0.000534,0.001076,0.001860,0.007704,0.000797,0.000744,0.000752,0.002252,0.001438,0.001369
317800,0.000567,0.001066,0.001841,0.006720,0.000789,0.000757,0.000751,0.002254,0.001512,0.001388
317900,0.000560,0.001047,0.001844,0.007230,0.000783,0.000748,0.000750,0.002227,0.001455,0.001379
318000,0.000530,0.001038,0.001822,0.006083,0.000770,0.000714,0.000762,0.002230,0.001510,0.001343
318100,0.000522,0.000972,0.001869,0.006477,0.000767,0.000759,0.000753,0.002246,0.001500,0.001401
318200,0.000521,0.000978,0.001848,0.006606,0.000792,0.000738,0.000756,0.002239,0.001522,0.001397
318300,0.000538,0.000997,0.001822,0.005854,0.000780,0.000735,0.000734,0.002222,0.001514,0.001396
318400,0.000531,0.000997,0.001822,0.006704,0.000783,0.000762,0.000762,0.002250,0.001505,0.001313
318500,0.000516,0.001000,0.001814,0.006800,0.000762,0.000746,0.000751,0.002236,0.001478,0.001385
318600,0.000537,0.001015,0.001850,0.006906,0.000789,0.000760,0.000747,0.002236,0.001484,0.001489
318700,0.000491,0.001053,0.001841,0.006474,0.000780,0.000723,0.000748,0.002236,0.001538,0.001383
318800,0.000523,0.000997,0.001865,0.007551,0.000801,0.000736,0.000755,0.002245,0.001487,0.001439
318900,0.000523,0.001024,0.001842,0.007039,0.000771,0.000752,0.000756,0.002223,0.001511,0.001306
319000,0.000533,0.001011,0.001875,0.006898,0.000781,0.000752,0.000745,0.002234,0.001471,0.001380
319100,0.000526,0.001036,0.001836,0.007750,0.000771,0.000727,0.000764,0.002224,0.001543,0.001390
319200,0.000525,0.001032,0.001846,0.007291,0.000789,0.000722,0.000752,0.002229,0.001473,0.001295
